post_id,account_id,account_type,follower_count,media_type,content_category,traffic_source,has_call_to_action,post_datetime,post_date,post_hour,day_of_week,likes,comments,shares,saves,reach,impressions,engagement_rate,followers_gained,caption_length,hashtags_count,performance_bucket_label,engagement_rate_pct
IG0001666,10,creator,4542,image,Technology,Explore,1,2025-05-29 02:00:00,2025-05-29,2,Thursday,70,2,1,11,4604,7243,0.0116,930,125,12,low,1.16
IG0001668,14,brand,3083,carousel,Technology,Profile,0,2025-01-12 02:00:00,2025-01-12,2,Sunday,245,6,9,39,4910,7833,0.0382,586,137,7,medium,3.82
IG0001684,2,creator,22291,carousel,Technology,Reels Feed,1,2025-06-21 00:00:00,2025-06-21,0,Saturday,55,1,1,5,3949,4620,0.0134,26,109,2,low,1.34
IG0001707,11,creator,9044,image,Technology,Home Feed,1,2025-02-11 05:00:00,2025-02-11,5,Tuesday,296,11,15,37,5766,8234,0.0436,663,127,6,high,4.36
IG0001722,6,brand,10034,image,Technology,Home Feed,0,2025-11-12 11:00:00,2025-11-12,11,Wednesday,332,11,20,47,4419,6822,0.0601,945,120,8,viral,6.01
IG0001725,18,creator,7486,reel,Technology,Hashtags,1,2025-08-17 07:00:00,2025-08-17,7,Sunday,50,4,2,10,765,1035,0.0638,505,137,14,viral,6.38
IG0001732,3,creator,10018,carousel,Technology,Profile,0,2025-07-11 06:00:00,2025-07-11,6,Friday,586,13,25,87,9179,12535,0.0567,275,112,4,high,5.67
IG0001736,1,brand,9461,image,Technology,Profile,0,2025-05-28 05:00:00,2025-05-28,5,Wednesday,380,13,14,53,4837,5610,0.082,675,113,7,viral,8.2
IG0001749,11,creator,9044,reel,Technology,Explore,0,2025-09-18 20:00:00,2025-09-18,20,Thursday,181,3,9,26,7306,11323,0.0193,443,126,8,low,1.93
IG0001781,4,creator,4972,carousel,Technology,Home Feed,0,2025-11-13 18:00:00,2025-11-13,18,Thursday,210,5,14,20,8101,9573,0.026,606,117,14,medium,2.6
IG0001799,13,creator,5824,reel,Technology,External,0,2024-11-20 10:00:00,2024-11-20,10,Wednesday,422,14,24,52,10910,13795,0.0371,8,117,8,medium,3.71
IG0001802,4,brand,4972,image,Technology,Home Feed,1,2025-06-10 16:00:00,2025-06-10,16,Tuesday,159,3,11,21,3790,5829,0.0333,34,123,6,medium,3.33
IG0001805,14,creator,3083,reel,Technology,Profile,0,2025-04-02 04:00:00,2025-04-02,4,Wednesday,80,2,1,12,1101,1411,0.0673,55,120,11,viral,6.73
IG0001809,6,brand,10034,reel,Technology,Hashtags,0,2025-03-18 21:00:00,2025-03-18,21,Tuesday,215,9,12,0,8162,10627,0.0222,47,112,3,medium,2.22
IG0001814,19,creator,3447,carousel,Technology,Reels Feed,1,2025-03-22 23:00:00,2025-03-22,23,Saturday,77,4,3,15,1819,2202,0.045,989,107,7,high,4.5
IG0001821,12,creator,13798,carousel,Technology,Explore,0,2025-11-14 20:00:00,2025-11-14,20,Friday,219,6,8,39,3012,3326,0.0818,870,116,11,viral,8.18
IG0001822,7,brand,3551,image,Technology,Reels Feed,0,2025-07-20 21:00:00,2025-07-20,21,Sunday,173,6,15,24,2951,4246,0.0513,56,120,9,high,5.13
IG0001862,11,creator,9044,carousel,Technology,Profile,1,2025-04-27 16:00:00,2025-04-27,16,Sunday,206,12,11,29,3087,4475,0.0577,690,139,7,viral,5.77
IG0001867,11,creator,9044,reel,Technology,Explore,0,2025-09-16 11:00:00,2025-09-16,11,Tuesday,448,11,25,60,7702,12105,0.0449,43,127,7,high,4.49
IG0001872,19,brand,3447,image,Technology,Home Feed,0,2025-08-14 18:00:00,2025-08-14,18,Thursday,111,3,3,19,4903,6414,0.0212,475,107,4,low,2.12
IG0001900,4,creator,4972,reel,Technology,Explore,1,2024-12-05 06:00:00,2024-12-05,6,Thursday,58,2,3,10,4799,7129,0.0102,424,125,5,low,1.02
IG0001904,1,creator,9461,carousel,Technology,Reels Feed,1,2025-07-27 00:00:00,2025-07-27,0,Sunday,326,11,15,51,7475,11030,0.0365,830,103,6,medium,3.65
IG0001905,12,creator,13798,reel,Technology,Hashtags,0,2025-11-18 02:00:00,2025-11-18,2,Tuesday,513,11,32,86,10395,14488,0.0443,678,114,2,high,4.43
IG0001928,10,brand,4542,carousel,Technology,Home Feed,0,2025-06-24 09:00:00,2025-06-24,9,Tuesday,73,0,1,9,2163,2923,0.0284,303,128,5,medium,2.84
IG0001930,18,brand,7486,image,Technology,Hashtags,1,2025-02-26 19:00:00,2025-02-26,19,Wednesday,142,6,7,21,5892,8508,0.0207,686,128,4,low,2.07
IG0001931,5,creator,10739,carousel,Technology,External,1,2024-11-23 19:00:00,2024-11-23,19,Saturday,173,4,4,22,2889,4541,0.0447,779,115,4,high,4.47
IG0001941,15,brand,8167,carousel,Technology,Home Feed,0,2025-10-30 00:00:00,2025-10-30,0,Thursday,145,4,9,30,10243,12784,0.0147,16,120,7,low,1.47
IG0001946,9,creator,6916,reel,Technology,Reels Feed,0,2025-06-12 08:00:00,2025-06-12,8,Thursday,558,13,23,84,12265,15257,0.0444,921,100,11,high,4.44
IG0001969,8,creator,15986,reel,Technology,Reels Feed,0,2025-03-08 18:00:00,2025-03-08,18,Saturday,464,18,21,72,8926,12921,0.0445,810,111,7,high,4.45
IG0001977,6,creator,10034,image,Technology,External,0,2025-10-28 08:00:00,2025-10-28,8,Tuesday,32,3,1,8,1620,1834,0.024,129,124,7,low,2.4
IG0001984,5,creator,10739,image,Technology,Home Feed,0,2025-07-06 18:00:00,2025-07-06,18,Sunday,64,1,2,7,1980,2817,0.0263,785,109,6,medium,2.63
IG0001990,3,brand,10018,image,Technology,Reels Feed,0,2025-08-06 14:00:00,2025-08-06,14,Wednesday,261,8,13,44,3590,4104,0.0794,270,113,8,viral,7.94
IG0001997,6,brand,10034,carousel,Technology,Profile,0,2025-08-11 02:00:00,2025-08-11,2,Monday,119,2,4,14,4017,6174,0.0225,706,116,9,medium,2.25
IG0002003,12,creator,13798,reel,Technology,Reels Feed,0,2025-09-09 10:00:00,2025-09-09,10,Tuesday,41,1,5,8,2317,3472,0.0158,704,109,8,low,1.58
IG0002006,13,creator,5824,reel,Technology,Hashtags,0,2025-08-08 11:00:00,2025-08-08,11,Friday,29,0,1,8,1102,1414,0.0269,308,125,7,medium,2.69
IG0002013,16,creator,9696,image,Technology,Home Feed,0,2025-02-17 01:00:00,2025-02-17,1,Monday,379,11,20,52,6258,7032,0.0657,670,110,6,viral,6.57
IG0002025,12,creator,13798,image,Technology,Reels Feed,0,2025-10-17 01:00:00,2025-10-17,1,Friday,76,0,1,12,5018,7227,0.0123,537,130,6,low,1.23
IG0002042,13,creator,5824,carousel,Technology,Profile,1,2025-03-24 12:00:00,2025-03-24,12,Monday,96,3,4,11,3105,4405,0.0259,172,99,8,low,2.59
IG0002048,11,creator,9044,carousel,Technology,External,1,2025-04-05 19:00:00,2025-04-05,19,Saturday,337,10,22,43,7389,8588,0.048,938,133,8,high,4.8
IG0002056,15,creator,8167,carousel,Technology,Explore,0,2025-08-21 03:00:00,2025-08-21,3,Thursday,73,3,3,8,1419,2220,0.0392,31,94,13,medium,3.92
IG0002059,10,brand,4542,carousel,Technology,Explore,0,2024-12-13 14:00:00,2024-12-13,14,Friday,100,2,5,11,1646,2591,0.0455,896,128,12,high,4.55
IG0002064,6,creator,10034,reel,Technology,Explore,1,2025-05-28 00:00:00,2025-05-28,0,Wednesday,552,18,34,82,8050,11143,0.0616,959,128,6,viral,6.16
IG0002080,2,creator,22291,image,Technology,Home Feed,1,2025-03-27 03:00:00,2025-03-27,3,Thursday,44,0,3,3,2310,2934,0.017,112,123,10,low,1.7
IG0002088,1,creator,9461,carousel,Technology,Explore,0,2025-01-22 06:00:00,2025-01-22,6,Wednesday,673,26,0,101,19991,22664,0.0353,557,115,6,medium,3.53
IG0002099,6,creator,10034,image,Technology,Explore,1,2025-09-14 20:00:00,2025-09-14,20,Sunday,58,1,6,18,1166,1429,0.0581,433,112,11,viral,5.81
IG0002103,2,creator,22291,image,Technology,Explore,1,2025-06-30 17:00:00,2025-06-30,17,Monday,1018,41,46,162,15559,23196,0.0546,105,120,7,high,5.46
IG0002120,2,brand,22291,carousel,Technology,Explore,0,2025-02-09 10:00:00,2025-02-09,10,Sunday,695,29,33,106,16690,19508,0.0442,719,116,6,high,4.42
IG0002158,2,creator,22291,image,Technology,Explore,0,2025-08-13 10:00:00,2025-08-13,10,Wednesday,690,18,33,96,16566,21686,0.0386,212,106,7,low,3.86
IG0002170,13,brand,5824,image,Technology,Profile,1,2025-01-31 15:00:00,2025-01-31,15,Friday,119,4,6,17,8131,8966,0.0163,143,130,0,low,1.63
IG0002177,4,brand,4972,carousel,Technology,Home Feed,1,2025-06-16 23:00:00,2025-06-16,23,Monday,296,5,18,47,3986,5106,0.0717,225,139,11,viral,7.17
IG0002181,18,creator,7486,carousel,Technology,Reels Feed,0,2024-12-20 15:00:00,2024-12-20,15,Friday,76,4,2,9,6655,9573,0.0095,201,124,3,low,0.95
IG0002185,20,creator,31095,reel,Technology,Profile,1,2024-11-28 03:00:00,2024-11-28,3,Thursday,123,3,5,17,7201,8155,0.0181,894,115,12,low,1.81
IG0002190,17,brand,15923,image,Technology,Profile,1,2025-08-21 11:00:00,2025-08-21,11,Thursday,85,1,3,14,2131,2476,0.0416,683,122,7,medium,4.16
IG0002195,1,brand,9461,carousel,Technology,Reels Feed,0,2025-03-08 01:00:00,2025-03-08,1,Saturday,81,0,4,9,3484,5297,0.0177,17,123,6,low,1.77
IG0002197,16,creator,9696,image,Technology,External,0,2025-04-11 11:00:00,2025-04-11,11,Friday,204,10,10,33,8591,11116,0.0231,682,139,8,medium,2.31
IG0002201,8,brand,15986,carousel,Technology,Reels Feed,0,2025-10-29 01:00:00,2025-10-29,1,Wednesday,79,3,6,8,4720,5484,0.0175,655,128,4,low,1.75
IG0002208,17,creator,15923,reel,Technology,Hashtags,1,2025-05-25 23:00:00,2025-05-25,23,Sunday,137,4,5,32,4303,5471,0.0325,773,108,8,medium,3.25
IG0002211,5,creator,10739,image,Technology,Reels Feed,0,2025-03-27 03:00:00,2025-03-27,3,Thursday,124,5,6,15,2485,3368,0.0445,871,121,7,high,4.45
IG0002227,14,creator,3083,carousel,Technology,External,0,2025-11-03 13:00:00,2025-11-03,13,Monday,532,16,25,87,7591,11078,0.0596,390,113,7,viral,5.96
IG0002256,9,creator,6916,carousel,Technology,Hashtags,1,2025-05-01 01:00:00,2025-05-01,1,Thursday,112,5,6,15,1617,1965,0.0702,264,127,7,viral,7.02
IG0002263,2,creator,22291,image,Technology,Explore,0,2025-04-14 03:00:00,2025-04-14,3,Monday,201,0,11,25,4256,6762,0.035,282,115,8,medium,3.5
IG0002268,10,creator,4542,carousel,Technology,Explore,0,2025-04-15 19:00:00,2025-04-15,19,Tuesday,224,4,15,36,10121,14877,0.0188,896,132,8,low,1.88
IG0002273,9,creator,6916,carousel,Technology,Hashtags,0,2025-10-31 13:00:00,2025-10-31,13,Friday,36,0,1,4,1959,2838,0.0144,728,117,6,low,1.44
IG0002288,15,creator,8167,image,Technology,Hashtags,1,2025-03-12 21:00:00,2025-03-12,21,Wednesday,473,10,32,63,6198,7690,0.0752,36,130,5,viral,7.52
IG0002313,19,creator,3447,image,Technology,Hashtags,0,2024-12-24 05:00:00,2024-12-24,5,Tuesday,454,16,16,64,5933,7477,0.0736,677,123,17,viral,7.36
IG0002327,1,brand,9461,image,Technology,Home Feed,0,2025-02-26 15:00:00,2025-02-26,15,Wednesday,399,13,16,52,7506,11114,0.0432,448,143,4,high,4.32
IG0002344,10,creator,4542,reel,Technology,Hashtags,0,2024-12-20 07:00:00,2024-12-20,7,Friday,552,15,25,83,7148,9301,0.0726,729,107,9,viral,7.26
IG0002345,12,brand,13798,image,Technology,Hashtags,0,2025-10-23 07:00:00,2025-10-23,7,Thursday,243,6,15,32,5035,5672,0.0522,654,129,4,high,5.22
IG0002353,19,brand,3447,reel,Technology,External,0,2025-08-16 18:00:00,2025-08-16,18,Saturday,324,11,16,53,8193,12283,0.0329,217,119,7,medium,3.29
IG0002354,6,brand,10034,image,Technology,Home Feed,1,2025-08-29 09:00:00,2025-08-29,9,Friday,101,6,4,0,6256,9705,0.0114,396,103,8,low,1.14
IG0002365,8,brand,15986,carousel,Technology,Reels Feed,0,2025-03-03 07:00:00,2025-03-03,7,Monday,175,5,11,34,3847,4966,0.0453,594,139,9,high,4.53
IG0002374,7,creator,3551,reel,Technology,Profile,0,2025-05-13 06:00:00,2025-05-13,6,Tuesday,618,20,32,110,8139,12762,0.0611,340,127,7,viral,6.11
IG0002375,4,creator,4972,reel,Technology,External,0,2025-03-31 18:00:00,2025-03-31,18,Monday,0,34,56,158,16285,18044,0.0137,66,132,6,viral,1.37
IG0002394,16,creator,9696,image,Technology,Reels Feed,0,2025-05-30 12:00:00,2025-05-30,12,Friday,417,11,15,80,10120,11889,0.044,55,114,11,high,4.4
IG0002412,15,brand,8167,reel,Technology,Hashtags,0,2025-02-23 13:00:00,2025-02-23,13,Sunday,339,13,12,49,4594,6716,0.0615,746,108,9,viral,6.15
IG0002431,13,brand,5824,image,Technology,Profile,1,2025-06-10 02:00:00,2025-06-10,2,Tuesday,142,2,6,23,4534,6893,0.0251,325,144,8,low,2.51
IG0002439,5,brand,10739,image,Technology,External,0,2025-11-01 07:00:00,2025-11-01,7,Saturday,101,5,5,10,1944,2535,0.0477,821,120,6,high,4.77
IG0002440,20,creator,31095,carousel,Technology,Hashtags,0,2025-03-27 03:00:00,2025-03-27,3,Thursday,76,2,2,12,3423,4273,0.0215,437,146,3,low,2.15
IG0002446,4,creator,4972,carousel,Technology,Home Feed,0,2025-08-11 11:00:00,2025-08-11,11,Monday,63,0,5,9,4548,6142,0.0125,302,136,4,low,1.25
IG0002465,16,creator,9696,carousel,Technology,Home Feed,0,2025-08-23 12:00:00,2025-08-23,12,Saturday,36,5,0,3,1921,2150,0.0205,256,112,8,low,2.05
IG0002467,10,creator,4542,carousel,Technology,Hashtags,1,2025-07-07 06:00:00,2025-07-07,6,Monday,189,10,9,23,3429,5259,0.0439,875,134,7,high,4.39
IG0002480,1,creator,9461,image,Technology,Explore,0,2025-01-31 15:00:00,2025-01-31,15,Friday,466,13,21,69,6162,7772,0.0732,64,114,5,viral,7.32
IG0002511,11,creator,9044,carousel,Technology,Profile,0,2025-03-10 00:00:00,2025-03-10,0,Monday,150,6,9,16,2831,3339,0.0542,221,135,5,high,5.42
IG0002512,9,brand,6916,carousel,Technology,External,1,2025-09-07 08:00:00,2025-09-07,8,Sunday,134,6,7,21,9509,14354,0.0117,45,119,6,low,1.17
IG0002531,19,creator,3447,carousel,Technology,Reels Feed,1,2025-08-01 10:00:00,2025-08-01,10,Friday,50,2,1,11,2815,3153,0.0203,355,118,6,low,2.03
IG0002533,12,creator,13798,carousel,Technology,Hashtags,0,2025-08-19 01:00:00,2025-08-19,1,Tuesday,330,3,15,57,2422,2841,0.1426,282,100,10,high,14.26
IG0002551,9,brand,6916,reel,Technology,Explore,1,2025-11-16 05:00:00,2025-11-16,5,Sunday,45,0,0,6,1068,1238,0.0412,9,129,5,medium,4.12
IG0002557,12,creator,13798,image,Technology,Reels Feed,0,2024-11-26 10:00:00,2024-11-26,10,Tuesday,904,28,44,141,12780,17855,0.0626,63,122,11,viral,6.26
IG0002569,19,brand,3447,carousel,Technology,Profile,1,2025-03-19 20:00:00,2025-03-19,20,Wednesday,70,1,9,12,3992,5064,0.0182,219,131,13,low,1.82
IG0002586,20,creator,31095,carousel,Technology,Home Feed,0,2025-01-11 20:00:00,2025-01-11,20,Saturday,325,13,14,58,4634,5929,0.0692,574,119,14,viral,6.92
IG0002588,12,creator,13798,carousel,Technology,Home Feed,0,2025-01-07 23:00:00,2025-01-07,23,Tuesday,164,4,7,25,5331,7845,0.0255,188,114,13,medium,2.55
IG0002595,18,creator,7486,carousel,Technology,Home Feed,1,2024-12-31 16:00:00,2024-12-31,16,Tuesday,128,6,9,20,1949,3100,0.0526,95,132,10,high,5.26
IG0002614,16,creator,9696,image,Technology,Explore,1,2025-09-24 03:00:00,2025-09-24,3,Wednesday,63,2,1,16,2222,2986,0.0275,212,111,7,medium,2.75
IG0002623,1,brand,9461,image,Technology,Hashtags,0,2025-09-27 21:00:00,2025-09-27,21,Saturday,22,1,1,0,1841,2584,0.0093,182,116,11,low,0.93
IG0002650,9,creator,6916,carousel,Technology,Profile,0,2025-02-02 16:00:00,2025-02-02,16,Sunday,239,7,13,26,5531,8013,0.0356,283,111,8,medium,3.56
IG0002652,15,brand,8167,carousel,Technology,External,0,2024-12-31 06:00:00,2024-12-31,6,Tuesday,330,3,19,60,4795,6136,0.0671,405,120,11,viral,6.71
IG0002667,3,creator,10018,reel,Technology,External,1,2025-08-15 16:00:00,2025-08-15,16,Friday,697,25,37,106,12657,16375,0.0528,844,119,7,high,5.28
IG0002675,8,brand,15986,image,Technology,Hashtags,0,2025-09-15 03:00:00,2025-09-15,3,Monday,225,2,12,32,7858,9730,0.0279,89,118,11,medium,2.79
IG0002683,20,creator,31095,image,Technology,External,1,2025-01-28 14:00:00,2025-01-28,14,Tuesday,123,4,2,21,6580,9670,0.0155,286,110,4,low,1.55
IG0002692,15,brand,8167,reel,Technology,Home Feed,1,2025-07-05 21:00:00,2025-07-05,21,Saturday,87,4,7,16,1875,2129,0.0535,145,121,6,high,5.35
IG0002694,19,creator,3447,image,Technology,Hashtags,0,2025-09-06 12:00:00,2025-09-06,12,Saturday,316,11,18,50,8601,11334,0.0349,81,128,9,medium,3.49
IG0002701,4,creator,4972,image,Technology,Profile,0,2025-08-15 02:00:00,2025-08-15,2,Friday,24,1,0,3,1938,3068,0.0091,22,101,9,low,0.91
IG0002741,4,brand,4972,reel,Technology,External,1,2025-04-11 23:00:00,2025-04-11,23,Friday,254,7,8,33,5036,5928,0.0509,884,112,7,high,5.09
IG0002753,11,creator,9044,carousel,Technology,Reels Feed,0,2025-04-11 20:00:00,2025-04-11,20,Friday,0,1,4,19,1221,1929,0.0124,837,121,8,viral,1.24
IG0002759,5,creator,10739,image,Technology,Hashtags,0,2025-05-30 09:00:00,2025-05-30,9,Friday,274,10,7,40,3960,5465,0.0606,253,104,5,viral,6.06
IG0002760,3,creator,10018,image,Technology,Reels Feed,1,2025-05-31 16:00:00,2025-05-31,16,Saturday,160,3,0,27,2458,3930,0.0483,870,139,15,high,4.83
IG0002774,12,brand,13798,image,Technology,Explore,0,2025-04-15 08:00:00,2025-04-15,8,Tuesday,82,0,7,15,1269,2019,0.0515,228,107,7,high,5.15
IG0002781,20,creator,31095,image,Technology,Profile,1,2025-10-18 20:00:00,2025-10-18,20,Saturday,61,3,3,12,2932,4619,0.0171,58,117,8,low,1.71
IG0002797,1,creator,9461,reel,Technology,Reels Feed,0,2025-06-19 12:00:00,2025-06-19,12,Thursday,172,4,10,25,6836,10160,0.0208,144,120,8,low,2.08
IG0002807,10,creator,4542,image,Technology,Hashtags,0,2025-09-19 03:00:00,2025-09-19,3,Friday,814,18,38,143,19539,29546,0.0343,418,139,12,medium,3.43
IG0002809,13,brand,5824,image,Technology,Reels Feed,0,2025-04-28 07:00:00,2025-04-28,7,Monday,108,1,2,30,1993,2798,0.0504,52,122,6,high,5.04
IG0002836,9,brand,6916,carousel,Technology,Profile,0,2025-08-12 05:00:00,2025-08-12,5,Tuesday,120,3,7,22,1767,2183,0.0696,466,121,11,viral,6.96
IG0002857,13,brand,5824,carousel,Technology,External,0,2024-12-20 16:00:00,2024-12-20,16,Friday,4413,126,234,603,25949,30008,0.1792,539,127,9,viral,17.92
IG0002873,2,creator,22291,image,Technology,Profile,0,2025-01-03 17:00:00,2025-01-03,17,Friday,520,0,25,79,9008,11097,0.0562,526,108,9,high,5.62
IG0002874,4,creator,4972,image,Technology,Home Feed,0,2025-05-29 13:00:00,2025-05-29,13,Thursday,296,7,18,45,3968,5024,0.0729,652,134,4,viral,7.29
IG0002882,20,creator,31095,carousel,Technology,Profile,0,2025-01-10 17:00:00,2025-01-10,17,Friday,328,15,8,39,4265,6234,0.0626,168,130,8,viral,6.26
IG0002886,19,creator,3447,image,Technology,Profile,0,2025-07-09 19:00:00,2025-07-09,19,Wednesday,183,15,12,33,1667,2277,0.1067,585,106,13,medium,10.67
IG0002914,12,creator,13798,image,Technology,Explore,0,2025-02-20 17:00:00,2025-02-20,17,Thursday,160,5,12,21,4650,5683,0.0348,601,120,8,medium,3.48
IG0002930,12,creator,13798,reel,Technology,Profile,0,2024-11-23 06:00:00,2024-11-23,6,Saturday,30,0,3,5,1812,2437,0.0156,806,128,7,low,1.56
IG0002931,2,creator,22291,carousel,Technology,Reels Feed,0,2025-07-12 02:00:00,2025-07-12,2,Saturday,209,7,5,27,8894,12953,0.0191,826,114,11,low,1.91
IG0002933,3,creator,10018,carousel,Technology,Reels Feed,1,2025-06-21 11:00:00,2025-06-21,11,Saturday,69,2,4,9,3266,4838,0.0174,111,125,7,low,1.74
IG0002943,2,brand,22291,reel,Technology,Reels Feed,0,2025-02-23 15:00:00,2025-02-23,15,Sunday,217,8,14,45,3659,5538,0.0513,283,131,8,high,5.13
IG0002948,1,brand,9461,image,Technology,Reels Feed,0,2025-10-28 14:00:00,2025-10-28,14,Tuesday,259,7,14,41,6393,7622,0.0421,760,114,4,medium,4.21
IG0002949,1,creator,9461,image,Technology,Home Feed,0,2025-05-08 08:00:00,2025-05-08,8,Thursday,128,5,5,19,2064,3119,0.0503,549,123,8,high,5.03
IG0002968,6,creator,10034,reel,Technology,Explore,0,2025-08-02 08:00:00,2025-08-02,8,Saturday,460,9,27,68,9065,12030,0.0469,4,117,6,high,4.69
IG0002980,11,creator,9044,carousel,Technology,Profile,0,2025-10-05 07:00:00,2025-10-05,7,Sunday,110,4,3,12,2190,3132,0.0412,408,110,12,medium,4.12
IG0002994,18,creator,7486,image,Technology,Profile,1,2024-12-29 16:00:00,2024-12-29,16,Sunday,206,6,13,32,4987,5698,0.0451,34,125,8,high,4.51
IG0003000,17,creator,15923,carousel,Technology,Hashtags,0,2024-12-26 06:00:00,2024-12-26,6,Thursday,596,19,30,101,11436,13491,0.0553,332,126,14,high,5.53
IG0003009,2,brand,22291,image,Technology,Hashtags,0,2025-03-13 19:00:00,2025-03-13,19,Thursday,728,23,34,113,11253,16736,0.0537,973,119,12,high,5.37
IG0003018,14,brand,3083,image,Technology,Profile,1,2025-09-30 21:00:00,2025-09-30,21,Tuesday,143,4,7,26,4281,6314,0.0285,73,131,7,medium,2.85
IG0003026,3,brand,10018,carousel,Technology,Profile,0,2025-09-07 18:00:00,2025-09-07,18,Sunday,214,8,7,33,3162,5022,0.0522,992,107,8,high,5.22
IG0003030,11,creator,9044,image,Technology,Home Feed,0,2025-10-04 17:00:00,2025-10-04,17,Saturday,30,0,2,1,1340,2007,0.0164,244,124,7,low,1.64
IG0003073,11,brand,9044,carousel,Technology,Home Feed,0,2025-01-09 21:00:00,2025-01-09,21,Thursday,549,16,29,79,10160,11441,0.0588,817,131,6,viral,5.88
IG0003090,20,creator,31095,image,Technology,Home Feed,0,2025-02-27 19:00:00,2025-02-27,19,Thursday,100,3,5,8,4959,6392,0.0181,831,134,12,low,1.81
IG0003100,5,brand,10739,image,Technology,Profile,0,2025-11-11 17:00:00,2025-11-11,17,Tuesday,157,8,11,15,3390,4641,0.0412,148,132,11,high,4.12
IG0003119,8,brand,15986,carousel,Technology,Hashtags,1,2025-01-29 03:00:00,2025-01-29,3,Wednesday,421,16,20,51,5289,6547,0.0776,531,120,12,viral,7.76
IG0003134,5,creator,10739,reel,Technology,Reels Feed,0,2025-10-22 01:00:00,2025-10-22,1,Wednesday,157,10,4,21,2767,3955,0.0485,978,130,13,high,4.85
IG0003148,3,creator,10018,carousel,Technology,Home Feed,0,2025-05-31 06:00:00,2025-05-31,6,Saturday,98,1,5,10,2141,3322,0.0343,473,92,7,medium,3.43
IG0003154,2,creator,22291,carousel,Technology,Explore,1,2024-12-23 17:00:00,2024-12-23,17,Monday,350,11,10,44,5292,7206,0.0576,294,111,10,high,5.76
IG0003164,16,brand,9696,reel,Technology,External,0,2025-01-15 01:00:00,2025-01-15,1,Wednesday,401,14,26,59,12302,14468,0.0346,55,135,6,medium,3.46
IG0003178,17,creator,15923,carousel,Technology,Explore,0,2025-03-22 18:00:00,2025-03-22,18,Saturday,339,5,8,54,4740,6153,0.066,707,110,8,viral,6.6
IG0003200,12,creator,13798,reel,Technology,Hashtags,0,2025-04-19 14:00:00,2025-04-19,14,Saturday,104,4,8,19,2739,3046,0.0443,266,107,5,high,4.43
IG0003201,14,creator,3083,carousel,Technology,Profile,1,2025-02-02 09:00:00,2025-02-02,9,Sunday,99,2,5,17,3396,5089,0.0242,720,131,10,low,2.42
IG0003218,5,creator,10739,reel,Technology,Profile,0,2025-04-26 00:00:00,2025-04-26,0,Saturday,189,5,9,36,2849,4457,0.0536,774,129,13,high,5.36
IG0003232,13,brand,5824,reel,Technology,Hashtags,1,2025-07-19 06:00:00,2025-07-19,6,Saturday,118,2,4,17,3270,3689,0.0382,227,98,6,medium,3.82
IG0003241,1,creator,9461,reel,Technology,Hashtags,0,2025-01-21 12:00:00,2025-01-21,12,Tuesday,159,4,7,24,3895,5950,0.0326,229,120,10,medium,3.26
IG0003244,11,brand,9044,image,Technology,Reels Feed,0,2025-06-30 23:00:00,2025-06-30,23,Monday,110,3,6,28,3526,4348,0.0338,437,108,7,medium,3.38
IG0003246,5,creator,10739,reel,Technology,Home Feed,0,2025-02-05 20:00:00,2025-02-05,20,Wednesday,115,7,8,25,1490,2201,0.0704,566,112,8,viral,7.04
